path,bytes,line_count,is_binary,extension,file_kind,is_code,is_test,is_generated,logical_layer,module_l1,module_l2,module_l3,capability,capability_source
docs/plans/2026-02-10-remove-steward-persona-and-new-state.md,3838,63,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-skill-env-autoload.md,2034,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-skills-tool-e2e-agent-tests.md,2207,41,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-startup-memory-oom-investigation.md,2485,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-streaming-p95-optimization.md,2390,42,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-10-test-runtime-main-base-alignment.md,1457,21,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-agent-soul-sync-with-reference.md,2493,38,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-async-session-save-per-turn.md,5251,140,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-coding-agent-p0-implementation.md,1874,28,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-coding-gateway-priority-p0.md,1567,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-kernel-agent-loop.md,5337,153,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-kernel-log-lark-only.md,2975,60,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-lark-finalize-conflict-and-analytics-green.yaml,1257,30,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-lark-small-vs-big-proactivity.yaml,1710,35,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-lark-think-step-upstream-rejection-log-hardening.md,2321,43,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-llm-failure-observability.md,2215,35,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-onboarding-state-parse-recovery.md,2680,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-skills-home-runtime-compat.md,1774,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-skills-repo-backfill-and-load-resilience.md,1177,24,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-sqlite-vec-darwin-deprecation-root-fix.md,1868,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-view-check-list-confirmation-sources.md,574,12,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-view-project-direct-execution-e2e-cleanup.md,2440,28,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-visualizer-3d-construction-site.md,17686,681,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-web-lark-architecture-concurrency-review.md,1807,43,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-11-zero-config-coding-cli-autodetect.md,2826,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-kernel-agent-summary-notice.yaml,2454,46,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-kernel-e2e-dual-lark-goal.yaml,2260,40,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-kernel-init-state-system-prompt.yaml,2273,48,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-kernel-notice-summary-e2e.yaml,1963,37,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-kernel-real-action-guard.md,1443,32,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-kernel-stale-running-recovery.yaml,777,26,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-lark-no-db-init-config-cleanup.md,2418,35,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-lark-test-early-exit-invalid-llm-profile.md,1594,30,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-llm-profile-decoupling.yaml,1967,43,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-phase1-concurrency-hardening-web-lark.yaml,2706,62,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-remove-obsolete-acceptance-shell-chain.yaml,763,23,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-single-provider-key-onboarding.md,2329,30,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-12-web-binary-split.md,8252,207,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-agent-e2e-real-eval-run.md,1178,23,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-architecture-simplification-round2.md,4670,107,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-eval-path-automation-for-real-e2e.md,1505,36,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-git-versioned-markdown-store.md,10737,280,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-kernel-state-fallback.md,409,9,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-meta-skills-orchestrator.yaml,1881,43,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-model-list-filter.md,665,10,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-multi-coding-agent-orchestrator.md,3298,43,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-13-real-subscription-agent-e2e-eval-and-dataset-type-fix.md,1440,24,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-all-fixes.md,2379,54,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-e2e-status-path-automation.md,1945,40,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-kernel-autonomous-retry-no-confirmation.yaml,1915,40,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-kernel-fallback-state-prompt.md,1595,30,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-kernel-founder-mindset.md,4912,103,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-kernel-lark-proactivity-7c-integration.yaml,2698,45,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-kernel-no-clarify-path-choice.yaml,2168,42,false,.yaml,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-kernel-state-fallback.md,1423,27,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-lark-bg-task-completion-notify.md,1013,16,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-lark-coding-agent-completion-notify.md,2247,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-14-remove-db-sandbox-auth.md,9946,198,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-15-unified-filestore-package.md,7918,145,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/2026-02-17-pr1-domain-decouple-lark.md,1055,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/20260205-chrome-session-bridge.md,1509,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/README.md,14858,177,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/agent-event-loop-redesign.md,15400,347,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/architecture-review-2026-02-16.md,7584,188,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/backend-event-id-analysis.md,4216,104,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/cc-sdk-bridge.md,1814,53,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/claude-code-visualizer.md,4621,141,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/coding-agent-resilience.md,7394,126,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/domain-dependency-leaks-analysis-2026-02-06.md,776,14,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/eval-platform.md,945,31,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/event-display-architecture-v2.md,5900,177,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/event-display-architecture.md,5007,135,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/fix-all-failures-20260208.md,1661,46,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/fix-model-subscription-agent-global.md,2115,43,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/lark-attachment-fixes.md,1998,45,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/lark-devops-process-unification-2026-02-10.md,2174,40,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/lark-task-system.md,785,29,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/lark-test-agent-model-sticky-2026-02-10.md,2068,38,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/log-analyzer-availability.md,2417,51,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/mcp-stderr-tail-ci-fix.md,763,20,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/steward-ai-adaptation.md,800,25,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/subagent-display-redesign.md,4906,141,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/subagent-parallel-stagger.md,1284,23,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/subagent-upstream-rejection.md,965,19,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/tool-display-ui-optimization.md,7433,185,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/plans/validate-before-deploy.md,1257,34,false,.md,doc,false,false,false,docs,docs/plans,docs/plans,docs/plans,文档与设计记录,prefix
docs/project-evolution-report.md,9882,239,false,.md,doc,false,false,false,docs,docs,docs,docs,文档与设计记录,prefix
docs/reference/ACP.md,10378,425,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/ARCHITECTURE_AGENT_FLOW.md,5533,152,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/BACKEND_ARCHITECTURE_ISSUES.md,5215,113,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/CONFIG.md,29526,551,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/DOMAIN_LAYERS_AND_IDS.md,2714,57,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/LARK_CARDS.md,1411,40,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/LARK_MENTIONS.md,2873,52,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/LOGGING_STANDARD.md,1595,50,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/LOG_FILES.md,1933,62,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/MEMORY_INDEXING.md,753,24,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/MEMORY_SYSTEM.md,4259,117,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/README.md,842,25,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/REPO_STRUCTURE_REVIEW.md,6640,149,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/SOUL.md,13407,204,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/TASK_EXECUTION_FRAMEWORK.md,4765,98,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/TOOLS.md,2574,61,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/external-agents-codex-claude-code.md,2752,98,false,.md,doc,false,false,false,docs,docs/reference,docs/reference,docs/reference,文档与设计记录,prefix
docs/reference/images/agent_execution_flow.png,518685,0,true,.png,asset,false,false,false,docs,docs/reference,docs/reference/images,docs/reference/images,文档与设计记录,prefix
docs/reference/images/architecture_layers.png,553599,0,true,.png,asset,false,false,false,docs,docs/reference,docs/reference/images,docs/reference/images,文档与设计记录,prefix
